id,SuraID1,VerseID1,Text1,SuraID2,VerseID2,Text2,common,is_similar
4600,22,26,"Call to mind when We assigned to Abraham the site of the House (Kabah), directing him: ""Do not associate aught with Me"" and ""Keep My House pure for those who walk around it, and for those who stand and who bow down and who prostrate themselves (in worship),",3,97,"In it there are clear signs and the station of Abraham; whoever enters it becomes secure. Pilgrimage to the House is a duty owed to Allah by all who can make their way to it. As for those who refuse to follow His command, surely Allah does not stand in need of anything.",4,1
4602,22,27,and publicly proclaim Pilgrimage for all mankind so that they come to you on foot and mounted on lean camels from every distant point,21,31,"And We placed firm mountains on earth lest it should sway with them, and We made wide paths in them that they may find their way;",1,1
4605,22,28,"to witness the benefits in store for them, and pronounce the name of Allah during the appointed days over the cattle that He has provided them. So eat of it and feed the distressed and the needy.",6,143,"These are eight couples, two of sheep, two of goats. Now ask them: 'Is it either the two males that Allah has forbidden or the two females, or what the wombs of the two females may contain? Tell me about this on the basis of sure knowledge, if you speak the truth.'",2,1
4608,22,28,"to witness the benefits in store for them, and pronounce the name of Allah during the appointed days over the cattle that He has provided them. So eat of it and feed the distressed and the needy.",62,10,"But when the Prayer is ended, disperse in the land and seek Allah's Bounty, and remember Allah much so that you may prosper.",1,1
4612,22,30,"Such (was the purpose of building the Kabah). Whosoever, then, venerates Allah's sanctities will find it to be good for him in the sight of his Lord. Cattle have been made lawful for you except those mentioned to you (as unlawful). So shun the abomination of idols and shun all words of falsehood.",7,33,"Tell them (O Muhammad): 'My Lord has only forbidden indecent acts, whether overt or hidden; all manner of sin; wrongful transgression; and [He has forbidden] that you associate with Allah in His divinity that for which He has sent down no sanction; and that you ascribe to Allah things of which you have no sure knowledge that they are from Him.'",3,1
4613,22,31,"Become exclusively devoted to Allah, ascribing Divinity to none other than Him. Whoso ascribes Divinity to aught beside Allah, it is as though he fell down from the sky whereafter either the birds will snatch him away, or the wind will sweep him to a distant place (causing him to be shattered to pieces).",6,71,"Ask them (O Muharnmad!): ""Shall we invoke, apart from Allah, something that can neither benefit nor harm us, and thus be turned back on our heels after Allah has guided us? Like the one whom the evil ones have lured into bewilderment in the earth, even though he has friends who call him to true guidance saying: ""Come to us."" Say: ""Surely Allah's guidance is the only true guidance, and we have been commanded to submit ourselves to the Lord of the entire universe,",1,1
4614,22,33,You may derive benefit (from sacrificial animals) until an appointed time. Thereafter their place (of sacrifice) is near the Ancient House.,5,95,"Believers! Do not kill game while you are in the state of pilgrim sanctity. Whoever of you kills it wilfully there shall be a recompense, the like of what he has killed in cattle - as shall be judged by two men of equity among you - to be brought to the Ka'bah as an offering, or as an expiation the feeding of the needy, or its equivalent in fasting in order that he may taste the grievousness of his deed. Allah has pardoned whatever has passed; but Allah will exact a penalty from him who repeats it. Allah is All-Mighty. He is fully capable of exacting penalties.",0,1
4616,22,34,"For every people We have laid down a ritual of sacrifice(- although the purpose of the ritual is the same -)that they pronounce the name of Allah over the cattle He has provided them. Your Lord is One God; so submit yourselves to Him alone. And give, (O Prophet), glad tidings to those that humble themselves (before Allah),",21,25,"Never did We send any Messenger before you to whom We did not reveal: ""There is no god but Me. So serve Me alone.""",2,1
4619,22,36,"We have appointed sacrificial camels among the symbols of (devotion to) Allah. There is much good in them for you. So make them stand (at the time of sacrifice) and pronounce the name of Allah over them, and when they fall down on their sides (after they are slaughtered), eat and also feed them who do not ask and those who ask. Thus have We subjected these animals that you may give thanks.",36,71,Do they not see Our handiwork: We created for them cattle which they own?,0,1
4624,22,39,Permission (to fight) has been granted to those for they have been wronged. Verily Allah has the power to help them:,3,142,Did you think that you would enter Paradise even though Allah has not yet seen who among you strove hard in His way and remained steadfast?,0,1
4626,22,39,Permission (to fight) has been granted to those for they have been wronged. Verily Allah has the power to help them:,9,15,"and will remove rage from their hearts, and will enable whomsoever He wills to repent. Allah is All-Knowing, All-Wise.",0,1
4627,22,39,Permission (to fight) has been granted to those for they have been wronged. Verily Allah has the power to help them:,9,16,"Do you imagine that you will be spared without being subjected to any test? Know well that Allah has not yet determined who strove hard (in His cause), and has not taken any others instead of His Messenger and the believers as his trusted allies? Allah is well aware of all that you do.",0,1
4629,22,39,Permission (to fight) has been granted to those for they have been wronged. Verily Allah has the power to help them:,47,5,He will guide them and set their condition right,0,1
4630,22,39,Permission (to fight) has been granted to those for they have been wronged. Verily Allah has the power to help them:,47,6,and will admit them to Paradise with which He has acquainted them.,0,1
4631,22,40,"those who were unjustly expelled from their homes for no other reason than their saying: ""Allah is Our Lord."" If Allah were not to repel some through others, monasteries and churches and synagogues and mosques wherein the name of Allah is much mentioned, would certainly have been pulled down. Allah will most certainly help those who will help Him. Verily Allah is Immensely Strong, Overwhelmingly Mighty.",37,171,We have already given Our promise to Our Messengers,0,1
4635,22,40,"those who were unjustly expelled from their homes for no other reason than their saying: ""Allah is Our Lord."" If Allah were not to repel some through others, monasteries and churches and synagogues and mosques wherein the name of Allah is much mentioned, would certainly have been pulled down. Allah will most certainly help those who will help Him. Verily Allah is Immensely Strong, Overwhelmingly Mighty.",47,8,"As to those who disbelieve, perdition lies in store for them and Allah has reduced their works to nought.",0,1
